what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1479220052647
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1479220052647
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1479220052647
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1479220052647
java.vm.specification.version,sysinfo,,,"1.0",1479220052647
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1479220052647
java.vm.version,sysinfo,,,"19.0-b09",1479220052647
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1479220052725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220052970
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479220053014
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1479220059746
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1479220060025
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220060050
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220060693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220062170
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1479220076077
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1479220076088
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220077455
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1479220082649
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1479220082897
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1479220082909
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1479220082909
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1479220082909
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1479220082916
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1479220089341
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220094388
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1479220094408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220098343
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1479220099536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220099794
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220101813
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1479220102535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220102777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220105717
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1479220105847
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ExpressionView",1479220105995
opened,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1479220106093
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1479220106110
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1479220106117
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1479220107634
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1479220116128
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1479220116135
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1479220117462
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1479220117471
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1479220118492
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1479220118499
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1479220119234
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1479220119241
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ExpressionView",1479220120878
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220122343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220165512
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220170897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220189005
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1479220189015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220194138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220267869
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220276514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220751926
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479220757262
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1479220758487
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1479220760367
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220765928
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220767375
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1479220769467
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1479220771583
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479220772944
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220774951
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepReturn",1479220775631
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1479220778559
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220780967
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220782119
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220783263
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220788671
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220789511
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220790276
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220791615
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220793431
activated,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1479220817029
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479220820004
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1479220820895
activated,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1479220861312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479220946552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479221276289
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479221276320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479221281359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479221283987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479221285317
